Country,Date,Interest Rate
KR,2019-02,1.5
KR,2019-03,1.5
KR,2019-04,1.5
KR,2019-05,1.5
KR,2019-06,1.5
KR,2019-07,1.75
KR,2019-08,1.75
KR,2019-09,1.75
KR,2019-10,1.75
KR,2019-11,1.75
KR,2019-12,1.75
KR,2020-01,1.75
KR,2020-02,1.75
KR,2020-03,1.5
KR,2020-04,1.5
KR,2020-05,1.5
KR,2020-06,1.25
KR,2020-07,1.25
KR,2020-08,1.25
KR,2020-09,1.25
KR,2020-10,1.25
KR,2020-11,0.75
KR,2020-12,0.75
KR,2021-01,0.5
KR,2021-02,0.5
KR,2021-03,0.5
KR,2021-04,0.5
KR,2021-05,0.5
KR,2021-06,0.5
KR,2021-07,0.5
KR,2021-08,0.5
KR,2021-09,0.5
KR,2021-10,0.5
KR,2021-11,0.5
KR,2021-12,0.5
KR,2022-01,0.5
KR,2022-02,0.5
KR,2022-03,0.5
KR,2022-04,0.75
KR,2022-05,0.75
KR,2022-06,0.75
KR,2022-07,1.0
KR,2022-08,1.0
KR,2022-09,1.25
KR,2022-10,1.25
KR,2022-11,1.25
KR,2022-12,1.5
KR,2023-01,1.75
KR,2023-02,1.75
KR,2023-03,2.25
KR,2023-04,2.5
KR,2023-05,2.5
KR,2023-06,3.0
KR,2023-07,3.25
KR,2023-08,3.25
KR,2023-09,3.5
KR,2023-10,3.5
KR,2023-11,3.5
KR,2023-12,3.5
KR,2024-01,3.5
KR,2024-02,3.5
KR,2024-03,3.5
KR,2024-04,3.5
KR,2024-05,3.5
KR,2024-06,3.5
KR,2024-07,3.5
KR,2024-08,3.5
KR,2024-09,3.5
KR,2024-10,3.5
JP,2000-01,4.25
JP,2000-02,4.25
JP,2000-03,5.25
JP,2000-04,5.25
JP,2000-05,5.25
JP,2000-06,5.25
JP,2000-07,5.25
JP,2000-08,6.0
JP,2000-09,6.0
JP,2000-10,6.0
JP,2000-11,6.0
JP,2000-12,6.0
JP,2001-01,6.0
JP,2001-02,6.0
JP,2001-03,6.0
JP,2001-04,6.0
JP,2001-05,6.0
JP,2001-06,6.0
JP,2001-07,5.5
JP,2001-08,5.5
JP,2001-09,5.5
JP,2001-10,5.5
JP,2001-11,5.0
JP,2001-12,4.5
JP,2002-01,4.5
JP,2002-02,4.5
JP,2002-03,4.5
JP,2002-04,3.75
JP,2002-05,3.75
JP,2002-06,3.75
JP,2002-07,3.25
JP,2002-08,3.25
JP,2002-09,3.25
JP,2002-10,3.25
JP,2002-11,3.25
JP,2002-12,3.25
JP,2003-01,3.25
JP,2003-02,2.5
JP,2003-03,2.5
JP,2003-04,2.5
JP,2003-05,2.5
JP,2003-06,2.5
JP,2003-07,2.5
JP,2003-08,2.5
JP,2003-09,1.75
JP,2003-10,1.75
JP,2003-11,1.75
JP,2003-12,1.75
JP,2004-01,1.75
JP,2004-02,1.75
JP,2004-03,1.75
JP,2004-04,1.75
JP,2004-05,1.75
JP,2004-06,1.75
JP,2004-07,1.75
JP,2004-08,1.75
JP,2004-09,1.75
JP,2004-10,1.75
JP,2004-11,1.75
JP,2004-12,1.75
JP,2005-01,1.75
JP,2005-02,1.75
JP,2005-03,1.75
JP,2005-04,1.0
JP,2005-05,1.0
JP,2005-06,1.0
JP,2005-07,1.0
JP,2005-08,1.0
JP,2005-09,0.5
JP,2005-10,0.5
JP,2005-11,0.5
JP,2005-12,0.5
JP,2006-01,0.5
JP,2006-02,0.5
JP,2006-03,0.5
JP,2006-04,0.5
JP,2006-05,0.5
JP,2006-06,0.5
JP,2006-07,0.5
JP,2006-08,0.5
JP,2006-09,0.5
JP,2006-10,0.5
JP,2006-11,0.5
JP,2006-12,0.5
JP,2007-01,0.5
JP,2007-02,0.5
JP,2007-03,0.5
JP,2007-04,0.5
JP,2007-05,0.5
JP,2007-06,0.5
JP,2007-07,0.5
JP,2007-08,0.5
JP,2007-09,0.5
JP,2007-10,0.5
JP,2007-11,0.5
JP,2007-12,0.5
JP,2008-01,0.5
JP,2008-02,0.5
JP,2008-03,0.5
JP,2008-04,0.5
JP,2008-05,0.5
JP,2008-06,0.5
JP,2008-07,0.5
JP,2008-08,0.5
JP,2008-09,0.25
JP,2008-10,0.25
JP,2008-11,0.25
JP,2008-12,0.25
JP,2009-01,0.25
JP,2009-02,0.25
JP,2009-03,0.25
JP,2009-04,0.25
JP,2009-05,0.25
JP,2009-06,0.25
JP,2009-07,0.25
JP,2009-08,0.25
JP,2009-09,0.15
JP,2009-10,0.15
JP,2009-11,0.0
JP,2009-12,0.0
JP,2010-01,0.0
JP,2010-02,0.0
JP,2010-03,0.25
JP,2010-04,0.25
JP,2010-05,0.25
JP,2010-06,0.25
JP,2010-07,0.25
JP,2010-08,0.25
JP,2010-09,0.25
JP,2010-10,0.5
JP,2010-11,0.5
JP,2010-12,0.5
JP,2011-01,0.5
JP,2011-02,0.5
JP,2011-03,0.5
JP,2011-04,0.5
JP,2011-05,0.5
JP,2011-06,0.5
JP,2011-07,0.5
JP,2011-08,0.5
JP,2011-09,0.5
JP,2011-10,0.5
JP,2011-11,0.5
JP,2011-12,0.5
JP,2012-01,0.5
JP,2012-02,0.5
JP,2012-03,0.5
JP,2012-04,0.5
JP,2012-05,0.5
JP,2012-06,0.3
JP,2012-07,0.3
JP,2012-08,0.1
JP,2012-09,0.1
JP,2012-10,0.1
JP,2012-11,0.1
JP,2012-12,0.1
JP,2013-01,0.1
JP,2013-02,0.1
JP,2013-03,0.1
JP,2013-04,0.1
JP,2013-05,0.1
JP,2013-06,0.1
JP,2013-07,0.1
JP,2013-08,0.1
JP,2013-09,0.1
JP,2013-10,0.1
JP,2013-11,0.1
JP,2013-12,0.1
JP,2014-01,0.1
JP,2014-02,0.1
JP,2014-03,0.1
JP,2014-04,0.1
JP,2014-05,0.1
JP,2014-06,0.05
JP,2014-07,0.05
JP,2014-08,0.05
JP,2014-09,0.05
JP,2014-10,0.05
JP,2014-11,0.05
JP,2014-12,0.05
JP,2015-01,0.05
JP,2015-02,0.05
JP,2015-03,0.05
JP,2015-04,0.05
JP,2015-05,0.05
JP,2015-06,0.05
JP,2015-07,0.05
JP,2015-08,0.05
JP,2015-09,0.05
JP,2015-10,0.05
JP,2015-11,0.05
JP,2015-12,0.05
JP,2016-01,0.05
JP,2016-02,0.05
JP,2016-03,0.05
JP,2016-04,0.05
JP,2016-05,0.05
JP,2016-06,0.05
JP,2016-07,0.05
JP,2016-08,0.05
JP,2016-09,0.05
JP,2016-10,0.05
JP,2016-11,0.05
JP,2016-12,0.05
JP,2017-01,-0.1
JP,2017-02,-0.1
JP,2017-03,-0.1
JP,2017-04,-0.1
JP,2017-05,-0.1
JP,2017-06,-0.1
JP,2017-07,-0.1
JP,2017-08,-0.1
JP,2017-09,-0.1
JP,2017-10,-0.1
JP,2017-11,-0.1
JP,2017-12,-0.1
JP,2018-01,-0.1
JP,2018-02,-0.1
JP,2018-03,-0.1
JP,2018-04,-0.1
JP,2018-05,-0.1
JP,2018-06,-0.1
JP,2018-07,-0.1
JP,2018-08,-0.1
JP,2018-09,-0.1
JP,2018-10,-0.1
JP,2018-11,-0.1
JP,2018-12,-0.1
JP,2019-01,-0.1
JP,2019-02,-0.1
JP,2019-03,-0.1
JP,2019-04,-0.1
JP,2019-05,-0.1
JP,2019-06,-0.1
JP,2019-07,-0.1
JP,2019-08,-0.1
JP,2019-09,-0.1
JP,2019-10,-0.1
JP,2019-11,-0.1
JP,2019-12,-0.1
JP,2020-01,-0.1
JP,2020-02,-0.1
JP,2020-03,-0.1
JP,2020-04,-0.1
JP,2020-05,-0.1
JP,2020-06,-0.1
JP,2020-07,-0.1
JP,2020-08,-0.1
JP,2020-09,-0.1
JP,2020-10,-0.1
JP,2020-11,-0.1
JP,2020-12,-0.1
JP,2021-01,-0.1
JP,2021-02,-0.1
JP,2021-03,-0.1
JP,2021-04,-0.1
JP,2021-05,-0.1
JP,2021-06,-0.1
JP,2021-07,-0.1
JP,2021-08,-0.1
JP,2021-09,-0.1
JP,2021-10,-0.1
JP,2021-11,-0.1
JP,2021-12,-0.1
JP,2022-01,-0.1
JP,2022-02,-0.1
JP,2022-03,-0.1
JP,2022-04,-0.1
JP,2022-05,-0.1
JP,2022-06,-0.1
JP,2022-07,-0.1
JP,2022-08,-0.1
JP,2022-09,-0.1
JP,2022-10,-0.1
JP,2022-11,-0.1
JP,2022-12,-0.1
JP,2023-01,-0.1
JP,2023-02,-0.1
JP,2023-03,-0.1
JP,2023-04,-0.1
JP,2023-05,-0.1
JP,2023-06,-0.1
JP,2023-07,-0.1
JP,2023-08,-0.1
JP,2023-09,-0.1
JP,2023-10,-0.1
JP,2023-11,-0.1
JP,2023-12,-0.1
JP,2024-01,-0.1
JP,2024-02,-0.1
JP,2024-03,-0.1
JP,2024-04,-0.1
JP,2024-05,-0.1
JP,2024-06,-0.1
JP,2024-07,0.05
JP,2024-08,0.05
JP,2024-09,0.05
JP,2024-10,0.05
MK,2000-01,9.5
MK,2000-02,9.5
MK,2000-03,9.5
MK,2000-04,9.45
MK,2000-05,9.73
MK,2000-06,8.59
MK,2000-07,9.45
MK,2000-08,8.59
MK,2000-09,8.45
MK,2000-10,7.88
MK,2000-11,7.03
MK,2000-12,6.89
MK,2001-01,7.45
MK,2001-02,7.6
MK,2001-03,8.1
MK,2001-04,10.0
MK,2001-05,14.27
MK,2001-06,20.0
MK,2001-07,20.0
MK,2001-08,20.0
MK,2001-09,20.0
MK,2001-10,17.0
MK,2001-11,15.0
MK,2001-12,15.0
MK,2002-01,15.0
MK,2002-02,13.0
MK,2002-03,13.0
MK,2002-04,13.0
MK,2002-05,13.0
MK,2002-06,13.0
MK,2002-07,11.2
MK,2002-08,9.51
MK,2002-09,10.19
MK,2002-10,12.01
MK,2002-11,14.01
MK,2002-12,15.22
MK,2003-01,15.05
MK,2003-02,11.42
MK,2003-03,7.93
MK,2003-04,7.0
MK,2003-05,7.0
MK,2003-06,7.0
MK,2003-07,7.0
MK,2003-08,7.0
MK,2003-09,7.0
MK,2003-10,6.38
MK,2003-11,5.79
MK,2003-12,6.65
MK,2004-01,6.74
MK,2004-02,8.0
MK,2004-03,8.0
MK,2004-04,8.0
MK,2004-05,8.0
MK,2004-06,8.0
MK,2004-07,8.0
MK,2004-08,8.5
MK,2004-09,9.0
MK,2004-10,9.0
MK,2004-11,10.0
MK,2004-12,10.0
MK,2005-01,10.0
MK,2005-02,10.0
MK,2005-03,10.0
MK,2005-04,10.0
MK,2005-05,10.0
MK,2005-06,10.0
MK,2005-07,10.0
MK,2005-08,10.0
MK,2005-09,10.0
MK,2005-10,9.85
MK,2005-11,8.77
MK,2005-12,8.37
MK,2006-01,7.04
MK,2006-02,7.18
MK,2006-03,6.44
MK,2006-04,5.92
MK,2006-05,5.7
MK,2006-06,5.5
MK,2006-07,5.56
MK,2006-08,5.5
MK,2006-09,5.34
MK,2006-10,5.72
MK,2006-11,5.81
MK,2006-12,5.81
MK,2007-01,5.58
MK,2007-02,5.36
MK,2007-03,5.25
MK,2007-04,5.05
MK,2007-05,5.0
MK,2007-06,4.98
MK,2007-07,5.17
MK,2007-08,5.11
MK,2007-09,4.68
MK,2007-10,4.78
MK,2007-11,4.74
MK,2007-12,4.81
MK,2008-01,4.99
MK,2008-02,5.25
MK,2008-03,6.0
MK,2008-04,6.0
MK,2008-05,7.0
MK,2008-06,7.0
MK,2008-07,7.0
MK,2008-08,7.0
MK,2008-09,7.0
MK,2008-10,7.0
MK,2008-11,7.0
MK,2008-12,7.0
MK,2009-01,7.0
MK,2009-02,7.0
MK,2009-03,7.0
MK,2009-04,9.0
MK,2009-05,9.0
MK,2009-06,9.0
MK,2009-07,9.0
MK,2009-08,9.0
MK,2009-09,9.0
MK,2009-10,9.0
MK,2009-11,9.0
MK,2009-12,8.5
MK,2010-01,8.0
MK,2010-02,7.5
MK,2010-03,6.5
MK,2010-04,6.5
MK,2010-05,6.0
MK,2010-06,5.0
MK,2010-07,5.0
MK,2010-08,4.5
MK,2010-09,4.5
MK,2010-10,4.5
MK,2010-11,4.5
MK,2010-12,4.0
MK,2011-01,4.0
MK,2011-02,4.0
MK,2011-03,4.0
MK,2011-04,4.0
MK,2011-05,4.0
MK,2011-06,4.0
MK,2011-07,4.0
MK,2011-08,4.0
MK,2011-09,4.0
MK,2011-10,4.0
MK,2011-11,4.0
MK,2011-12,4.0
MK,2012-01,4.0
MK,2012-02,4.0
MK,2012-03,4.0
MK,2012-04,3.94
MK,2012-05,3.71
MK,2012-06,3.73
MK,2012-07,3.73
MK,2012-08,3.73
MK,2012-09,3.73
MK,2012-10,3.73
MK,2012-11,3.73
MK,2012-12,3.73
MK,2013-01,3.49
MK,2013-02,3.48
MK,2013-03,3.42
MK,2013-04,3.38
MK,2013-05,3.37
MK,2013-06,3.21
MK,2013-07,3.25
MK,2013-08,3.25
MK,2013-09,3.25
MK,2013-10,3.25
MK,2013-11,3.25
MK,2013-12,3.25
MK,2014-01,3.25
MK,2014-02,3.25
MK,2014-03,3.25
MK,2014-04,3.25
MK,2014-05,3.25
MK,2014-06,3.25
MK,2014-07,3.25
MK,2014-08,3.25
MK,2014-09,3.25
MK,2014-10,3.25
MK,2014-11,3.25
MK,2014-12,3.25
MK,2015-01,3.25
MK,2015-02,3.25
MK,2015-03,3.25
MK,2015-04,3.25
MK,2015-05,3.25
MK,2015-06,3.25
MK,2015-07,3.25
MK,2015-08,3.25
MK,2015-09,3.25
MK,2015-10,3.25
MK,2015-11,3.25
MK,2015-12,3.25
MK,2016-01,3.25
MK,2016-02,3.25
MK,2016-03,3.25
MK,2016-04,3.25
MK,2016-05,4.0
MK,2016-06,4.0
MK,2016-07,4.0
MK,2016-08,4.0
MK,2016-09,4.0
MK,2016-10,4.0
MK,2016-11,4.0
MK,2016-12,3.75
MK,2017-01,3.5
MK,2017-02,3.25
MK,2017-03,3.25
MK,2017-04,3.25
MK,2017-05,3.25
MK,2017-06,3.25
MK,2017-07,3.25
MK,2017-08,3.25
MK,2017-09,3.25
MK,2017-10,3.25
MK,2017-11,3.25
MK,2017-12,3.25
MK,2018-01,3.25
MK,2018-02,3.25
MK,2018-03,3.0
MK,2018-04,3.0
MK,2018-05,3.0
MK,2018-06,3.0
MK,2018-07,3.0
MK,2018-08,2.75
MK,2018-09,2.75
MK,2018-10,2.75
MK,2018-11,2.75
MK,2018-12,2.5
MK,2019-01,2.5
MK,2019-02,2.5
MK,2019-03,2.25
MK,2019-04,2.25
MK,2019-05,2.25
MK,2019-06,2.25
MK,2019-07,2.25
MK,2019-08,2.25
MK,2019-09,2.25
MK,2019-10,2.25
MK,2019-11,2.25
MK,2019-12,2.25
MK,2020-01,2.0
MK,2020-02,2.0
MK,2020-03,1.75
MK,2020-04,1.75
MK,2020-05,1.5
MK,2020-06,1.5
MK,2020-07,1.5
MK,2020-08,1.5
MK,2020-09,1.5
MK,2020-10,1.5
MK,2020-11,1.5
MK,2020-12,1.5
MK,2021-01,1.5
MK,2021-02,1.5
MK,2021-03,1.25
MK,2021-04,1.25
MK,2021-05,1.25
MK,2021-06,1.25
MK,2021-07,1.25
MK,2021-08,1.25
MK,2021-09,1.25
MK,2021-10,1.25
MK,2021-11,1.25
MK,2021-12,1.25
MK,2022-01,1.25
MK,2022-02,1.25
MK,2022-03,1.25
MK,2022-04,1.5
MK,2022-05,1.75
MK,2022-06,2.0
MK,2022-07,2.5
MK,2022-08,2.5
MK,2022-09,3.0
MK,2022-10,3.5
MK,2022-11,4.25
MK,2022-12,4.75
MK,2023-01,4.75
MK,2023-02,5.25
MK,2023-03,5.5
MK,2023-04,5.5
MK,2023-05,5.75
MK,2023-06,6.0
MK,2023-07,6.0
MK,2023-08,6.15
MK,2023-09,6.3
MK,2023-10,6.3
MK,2023-11,6.3
MK,2023-12,6.3
MK,2024-01,6.3
MK,2024-02,6.3
MK,2024-03,6.3
MK,2024-04,6.3
MK,2024-05,6.3
MK,2024-06,6.3
MK,2024-07,6.3
MK,2024-08,6.3
MK,2024-09,6.05
MK,2024-10,5.8
MA,2000-01,5.0
MA,2000-02,5.0
MA,2000-03,4.75
MA,2000-04,4.75
MA,2000-05,4.75
MA,2000-06,4.75
MA,2000-07,4.75
MA,2000-08,4.75
MA,2000-09,4.75
MA,2000-10,4.75
MA,2000-11,4.25
MA,2000-12,4.25
MA,2001-01,4.25
MA,2001-02,4.25
MA,2001-03,3.75
MA,2001-04,3.75
MA,2001-05,3.75
MA,2001-06,3.75
MA,2001-07,3.75
MA,2001-08,3.75
MA,2001-09,3.75
MA,2001-10,3.75
MA,2001-11,3.75
MA,2001-12,3.25
MA,2002-01,3.25
MA,2002-02,3.25
MA,2002-03,3.25
MA,2002-04,3.25
MA,2002-05,3.25
MA,2002-06,3.25
MA,2002-07,3.25
MA,2002-08,3.25
MA,2002-09,3.25
MA,2002-10,3.25
MA,2002-11,3.25
MA,2002-12,3.25
MA,2003-01,3.25
MA,2003-02,3.25
MA,2003-03,3.25
MA,2003-04,3.25
MA,2003-05,3.25
MA,2003-06,3.25
MA,2003-07,3.25
MA,2003-08,3.25
MA,2003-09,3.25
MA,2003-10,3.25
MA,2003-11,3.25
MA,2003-12,3.25
MA,2004-01,3.25
MA,2004-02,3.25
MA,2004-03,3.25
MA,2004-04,3.25
MA,2004-05,3.25
MA,2004-06,3.25
MA,2004-07,3.25
MA,2004-08,3.25
MA,2004-09,3.25
MA,2004-10,3.25
MA,2004-11,3.25
MA,2004-12,3.25
MA,2005-01,3.25
MA,2005-02,3.25
MA,2005-03,3.25
MA,2005-04,3.25
MA,2005-05,3.25
MA,2005-06,3.25
MA,2005-07,3.25
MA,2005-08,3.25
MA,2005-09,3.25
MA,2005-10,3.25
MA,2005-11,3.25
MA,2005-12,3.25
MA,2006-01,3.25
MA,2006-02,3.25
MA,2006-03,3.25
MA,2006-04,3.25
MA,2006-05,3.25
MA,2006-06,3.25
MA,2006-07,3.25
MA,2006-08,3.25
MA,2006-09,3.25
MA,2006-10,3.25
MA,2006-11,3.25
MA,2006-12,3.25
MA,2007-01,3.25
MA,2007-02,3.25
MA,2007-03,3.25
MA,2007-04,3.25
MA,2007-05,3.25
MA,2007-06,3.5
MA,2007-07,3.5
MA,2007-08,3.5
MA,2007-09,3.5
MA,2007-10,3.5
MA,2007-11,3.5
MA,2007-12,3.5
MA,2008-01,3.5
MA,2008-02,3.5
MA,2008-03,3.25
MA,2008-04,3.25
MA,2008-05,3.25
MA,2008-06,3.25
MA,2008-07,3.25
MA,2008-08,3.25
MA,2008-09,3.25
MA,2008-10,3.25
MA,2008-11,3.25
MA,2008-12,3.25
MA,2009-01,3.25
MA,2009-02,3.25
MA,2009-03,3.25
MA,2009-04,3.25
MA,2009-05,3.25
MA,2009-06,3.25
MA,2009-07,3.25
MA,2009-08,3.25
MA,2009-09,3.25
MA,2009-10,3.25
MA,2009-11,3.25
MA,2009-12,3.25
MA,2010-01,3.25
MA,2010-02,3.25
MA,2010-03,3.25
MA,2010-04,3.25
MA,2010-05,3.25
MA,2010-06,3.25
MA,2010-07,3.25
MA,2010-08,3.25
MA,2010-09,3.25
MA,2010-10,3.25
MA,2010-11,3.25
MA,2010-12,3.25
MA,2011-01,3.25
MA,2011-02,3.25
MA,2011-03,3.0
MA,2011-04,3.0
MA,2011-05,3.0
MA,2011-06,3.0
MA,2011-07,3.0
MA,2011-08,3.0
MA,2011-09,3.0
MA,2011-10,3.0
MA,2011-11,3.0
MA,2011-12,3.0
MA,2012-01,3.0
MA,2012-02,3.0
MA,2012-03,3.0
MA,2012-04,3.0
MA,2012-05,3.0
MA,2012-06,3.0
MA,2012-07,3.0
MA,2012-08,3.0
MA,2012-09,3.0
MA,2012-10,3.0
MA,2012-11,3.0
MA,2012-12,3.0
MA,2013-01,3.0
MA,2013-02,3.0
MA,2013-03,3.0
MA,2013-04,3.0
MA,2013-05,3.0
MA,2013-06,3.0
MA,2013-07,3.0
MA,2013-08,3.0
MA,2013-09,2.75
MA,2013-10,2.75
MA,2013-11,2.75
MA,2013-12,2.5
MA,2014-01,2.5
MA,2014-02,2.5
MA,2014-03,2.5
MA,2014-04,2.5
MA,2014-05,2.5
MA,2014-06,2.5
MA,2014-07,2.5
MA,2014-08,2.5
MA,2014-09,2.5
MA,2014-10,2.5
MA,2014-11,2.5
MA,2014-12,2.5
MA,2015-01,2.5
MA,2015-02,2.5
MA,2015-03,2.25
MA,2015-04,2.25
MA,2015-05,2.25
MA,2015-06,2.25
MA,2015-07,2.25
MA,2015-08,2.25
MA,2015-09,2.25
MA,2015-10,2.25
MA,2015-11,2.25
MA,2015-12,2.25
MA,2016-01,2.25
MA,2016-02,2.25
MA,2016-03,2.25
MA,2016-04,2.25
MA,2016-05,2.25
MA,2016-06,2.25
MA,2016-07,2.25
MA,2016-08,2.25
MA,2016-09,2.25
MA,2016-10,2.25
MA,2016-11,2.25
MA,2016-12,2.25
MA,2017-01,2.25
MA,2017-02,2.25
MA,2017-03,2.25
MA,2017-04,2.25
MA,2017-05,2.25
MA,2017-06,2.25
MA,2017-07,2.25
MA,2017-08,2.25
MA,2017-09,2.25
MA,2017-10,2.25
MA,2017-11,2.25
MA,2017-12,2.25
MA,2018-01,2.25
MA,2018-02,2.25
MA,2018-03,2.25
MA,2018-04,2.25
MA,2018-05,2.25
MA,2018-06,2.25
MA,2018-07,2.25
MA,2018-08,2.25
MA,2018-09,2.25
MA,2018-10,2.25
MA,2018-11,2.25
MA,2018-12,2.25
MA,2019-01,2.25
MA,2019-02,2.25
MA,2019-03,2.0
MA,2019-04,2.0
MA,2019-05,2.0
MA,2019-06,1.5
MA,2019-07,1.5
MA,2019-08,1.5
MA,2019-09,1.5
MA,2019-10,1.5
MA,2019-11,1.5
MA,2019-12,1.5
MA,2020-01,1.5
MA,2020-02,1.5
MA,2020-03,1.5
MA,2020-04,1.5
MA,2020-05,1.5
MA,2020-06,1.5
MA,2020-07,1.5
MA,2020-08,1.5
MA,2020-09,1.5
MA,2020-10,1.5
MA,2020-11,1.5
MA,2020-12,1.5
MA,2021-01,1.5
MA,2021-02,1.5
MA,2021-03,1.5
MA,2021-04,1.5
MA,2021-05,1.5
MA,2021-06,1.5
MA,2021-07,1.5
MA,2021-08,1.5
MA,2021-09,2.0
MA,2021-10,2.0
MA,2021-11,2.0
MA,2021-12,2.5
MA,2022-01,2.5
MA,2022-02,2.5
MA,2022-03,3.0
MA,2022-04,3.0
MA,2022-05,3.0
MA,2022-06,3.0
MA,2022-07,3.0
MA,2022-08,3.0
MA,2022-09,3.0
MA,2022-10,3.0
MA,2022-11,3.0
MA,2022-12,3.0
MA,2023-01,3.0
MA,2023-02,3.0
MA,2023-03,3.0
MA,2023-04,3.0
MA,2023-05,3.0
MA,2023-06,2.75
MA,2023-07,2.75
MA,2023-08,2.75
MA,2023-09,2.75
RO,2000-01,19.75
RO,2000-02,19.0
RO,2000-03,18.5
RO,2000-04,18.5
RO,2000-05,18.25
RO,2000-06,18.25
RO,2000-07,18.25
RO,2000-08,19.25
RO,2000-09,19.25
RO,2000-10,20.25
RO,2000-11,21.25
RO,2000-12,21.25
RO,2001-01,21.25
RO,2001-02,21.25
RO,2001-03,21.25
RO,2001-04,21.25
RO,2001-05,21.25
RO,2001-06,20.75
RO,2001-07,20.0
RO,2001-08,18.75
RO,2001-09,18.75
RO,2001-10,18.75
RO,2001-11,17.75
RO,2001-12,17.0
RO,2002-01,16.5
RO,2002-02,15.75
RO,2002-03,14.5
RO,2002-04,12.5
RO,2002-05,12.5
RO,2002-06,12.5
RO,2002-07,12.5
RO,2002-08,8.5
RO,2002-09,7.5
RO,2002-10,7.5
RO,2002-11,7.5
RO,2002-12,7.5
RO,2003-01,7.5
RO,2003-02,8.5
RO,2003-03,8.5
RO,2003-04,8.5
RO,2003-05,8.5
RO,2003-06,8.75
RO,2003-07,8.75
RO,2003-08,8.75
RO,2003-09,8.75
RO,2003-10,8.75
RO,2003-11,8.75
RO,2003-12,8.75
RO,2004-01,8.75
RO,2004-02,8.0
RO,2004-03,7.5
RO,2004-04,7.5
RO,2004-05,7.25
RO,2004-06,7.0
RO,2004-07,7.0
RO,2004-08,7.0
RO,2004-09,7.0
RO,2004-10,7.0
RO,2004-11,7.5
RO,2004-12,7.5
RO,2005-01,8.0
RO,2005-02,9.0
RO,2005-03,9.5
RO,2005-04,9.5
RO,2005-05,9.75
RO,2005-06,10.0
RO,2005-07,10.0
RO,2005-08,10.25
RO,2005-09,10.25
RO,2005-10,10.25
RO,2005-11,10.25
RO,2005-12,10.25
RO,2006-01,10.25
RO,2006-02,10.0
RO,2006-03,10.0
RO,2006-04,10.0
RO,2006-05,9.5
RO,2006-06,9.5
RO,2006-07,9.0
RO,2006-08,8.5
RO,2006-09,8.0
RO,2006-10,8.0
RO,2006-11,8.0
RO,2006-12,8.0
RO,2007-01,7.5
RO,2007-02,7.0
RO,2007-03,6.5
RO,2007-04,6.5
RO,2007-05,6.25
RO,2007-06,6.25
RO,2007-07,6.25
RO,2007-08,6.25
RO,2007-09,6.25
RO,2007-10,6.25
RO,2007-11,6.25
RO,2007-12,6.25
RO,2008-01,6.25
RO,2008-02,6.25
RO,2008-03,6.25
RO,2008-04,6.25
RO,2008-05,6.25
RO,2008-06,6.25
RO,2008-07,6.25
RO,2008-08,6.25
RO,2008-09,6.25
RO,2008-10,6.25
RO,2008-11,6.0
RO,2008-12,6.0
RO,2009-01,5.75
RO,2009-02,5.5
RO,2009-03,5.25
RO,2009-04,5.25
RO,2009-05,5.25
RO,2009-06,5.25
RO,2009-07,5.25
RO,2009-08,5.25
RO,2009-09,5.25
RO,2009-10,5.25
RO,2009-11,5.25
RO,2009-12,5.25
RO,2010-01,5.25
RO,2010-02,5.25
RO,2010-03,5.25
RO,2010-04,5.25
RO,2010-05,5.25
RO,2010-06,5.25
RO,2010-07,5.0
RO,2010-08,4.5
RO,2010-09,4.5
RO,2010-10,4.25
RO,2010-11,4.0
RO,2010-12,4.0
RO,2011-01,3.75
RO,2011-02,3.5
RO,2011-03,3.5
RO,2011-04,3.5
RO,2011-05,3.5
RO,2011-06,3.5
RO,2011-07,3.5
RO,2011-08,3.25
RO,2011-09,3.25
RO,2011-10,3.0
RO,2011-11,2.75
RO,2011-12,2.75
RO,2012-01,2.5
RO,2012-02,2.25
RO,2012-03,2.25
RO,2012-04,2.0
RO,2012-05,1.75
RO,2012-06,1.75
RO,2012-07,1.75
RO,2012-08,1.75
RO,2012-09,1.75
RO,2012-10,1.75
RO,2012-11,1.75
RO,2012-12,1.75
RO,2013-01,1.75
RO,2013-02,1.75
RO,2013-03,1.75
RO,2013-04,1.75
RO,2013-05,1.75
RO,2013-06,1.75
RO,2013-07,1.75
RO,2013-08,1.75
RO,2013-09,1.75
RO,2013-10,1.75
RO,2013-11,1.75
RO,2013-12,1.75
RO,2014-01,1.75
RO,2014-02,1.75
RO,2014-03,1.75
RO,2014-04,1.75
RO,2014-05,1.75
RO,2014-06,1.75
RO,2014-07,1.75
RO,2014-08,1.75
RO,2014-09,1.75
RO,2014-10,1.75
RO,2014-11,1.75
RO,2014-12,1.75
RO,2015-01,2.0
RO,2015-02,2.25
RO,2015-03,2.25
RO,2015-04,2.25
RO,2015-05,2.5
RO,2015-06,2.5
RO,2015-07,2.5
RO,2015-08,2.5
RO,2015-09,2.5
RO,2015-10,2.5
RO,2015-11,2.5
RO,2015-12,2.5
RO,2016-01,2.5
RO,2016-02,2.5
RO,2016-03,2.5
RO,2016-04,2.5
RO,2016-05,2.5
RO,2016-06,2.5
RO,2016-07,2.5
RO,2016-08,2.5
RO,2016-09,2.5
RO,2016-10,2.5
RO,2016-11,2.5
RO,2016-12,2.5
RO,2017-01,2.5
RO,2017-02,2.5
RO,2017-03,2.0
RO,2017-04,2.0
